Id,age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country
11591,28,Private,314177,10th,6,Never-married,Handlers-cleaners,Other-relative,Black,Male,0,0,40,United-States
6621,37,Private,109633,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,16,United-States
27234,34,Private,105493,Masters,14,Divorced,Prof-specialty,Unmarried,White,Female,0,0,40,United-States
5559,42,Local-gov,245307,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1977,48,United-States
27580,24,Federal-gov,228724,Some-college,10,Never-married,Armed-Forces,Not-in-family,White,Male,0,0,40,United-States
22509,24,Private,67222,Bachelors,13,Never-married,Machine-op-inspct,Not-in-family,Asian-Pac-Islander,Male,0,0,45,China
3307,39,Private,215095,11th,7,Never-married,Prof-specialty,Unmarried,White,Female,0,0,30,Puerto-Rico
11332,31,Private,182162,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,37,United-States
29,20,Private,141481,11th,7,Married-civ-spouse,Sales,Other-relative,White,Female,0,0,50,United-States
40977,46,Private,214955,5th-6th,3,Divorced,Craft-repair,Not-in-family,White,Female,0,2339,45,United-States
15056,47,Self-emp-inc,147869,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States
28101,36,State-gov,747719,Prof-school,15,Married-civ-spouse,Prof-specialty,Wife,White,Female,15024,0,50,United-States
33043,24,Private,34506,HS-grad,9,Never-married,Machine-op-inspct,Unmarried,White,Female,0,0,40,United-States
48344,39,Private,179579,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States
27467,51,Private,183709,Assoc-voc,11,Separated,Prof-specialty,Unmarried,White,Female,0,0,40,United-States
14425,42,Self-emp-not-inc,373403,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,50,United-States
40647,43,Private,106760,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,50,Canada
14889,36,State-gov,112497,Bachelors,13,Divorced,Prof-specialty,Not-in-family,White,Male,0,1876,44,United-States
43671,57,Private,182677,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,4508,0,40,South
15203,33,Private,156464,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,United-States
22269,33,Private,127651,Bachelors,13,Never-married,Sales,Not-in-family,White,Male,8614,0,40,United-States
25705,37,Private,191342,1st-4th,2,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,0,0,40,Cambodia
43221,39,Self-emp-not-inc,139770,Masters,14,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,30,United-States
40096,56,Private,99894,10th,6,Married-civ-spouse,Sales,Wife,Asian-Pac-Islander,Female,0,0,30,Japan
28919,32,Private,164519,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,55,United-States
5704,50,Private,157043,11th,7,Divorced,Other-service,Not-in-family,Black,Female,0,0,40,United-States
6089,19,Private,406078,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,25,United-States
17020,30,Private,149427,9th,5,Never-married,Craft-repair,Own-child,White,Male,0,0,45,United-States
31833,30,Self-emp-not-inc,117944,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,25,United-States
5201,26,Private,98155,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States
10683,63,Private,158199,1st-4th,2,Widowed,Machine-op-inspct,Unmarried,White,Female,0,0,44,Portugal
40937,25,Private,181576,Some-college,10,Never-married,Transport-moving,Not-in-family,White,Male,0,0,55,United-States
9453,35,State-gov,210866,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States
9995,42,Self-emp-inc,202466,Bachelors,13,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,45,United-States
38572,45,Private,192203,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,15024,0,49,United-States
45981,35,Private,195946,Assoc-acdm,12,Married-civ-spouse,Other-service,Husband,Asian-Pac-Islander,Male,0,0,40,Thailand
44596,46,Private,141058,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,7298,0,40,United-States
2856,26,Private,44308,Bachelors,13,Never-married,Tech-support,Not-in-family,White,Male,0,0,40,United-States
4818,52,Private,194259,7th-8th,4,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,50,United-States
33974,18,Private,111256,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,20,United-States
24512,27,Without-pay,35034,HS-grad,9,Never-married,Farming-fishing,Own-child,White,Female,0,0,40,United-States
478,24,Private,219510,Bachelors,13,Never-married,Other-service,Not-in-family,Asian-Pac-Islander,Male,0,0,32,United-States
2029,30,Private,169186,HS-grad,9,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,60,United-States
41055,38,Private,126675,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States
38541,32,Federal-gov,149573,Assoc-acdm,12,Never-married,Protective-serv,Not-in-family,Black,Male,0,0,40,United-States
32091,42,Private,23157,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States
26703,22,Private,250647,Some-college,10,Never-married,Adm-clerical,Own-child,White,Male,0,0,12,United-States
11407,23,Private,103064,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States
36191,58,Local-gov,310085,10th,6,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States
21207,43,Private,274363,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1902,40,England
29848,34,Private,204991,Some-college,10,Divorced,Exec-managerial,Own-child,White,Male,0,0,44,United-States
23877,63,Private,60459,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,37,United-States
16996,23,Private,440456,Bachelors,13,Never-married,Other-service,Not-in-family,White,Male,0,0,40,United-States
19812,61,Private,85434,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States
6610,47,Private,156926,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,Canada
155,43,Local-gov,85440,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,United-States
47517,28,Private,183802,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,55,United-States
10116,23,Private,156513,HS-grad,9,Never-married,Handlers-cleaners,Own-child,Black,Male,0,0,40,United-States
5387,59,Self-emp-not-inc,325732,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1902,52,United-States
38318,21,Private,164177,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
6214,20,Private,234663,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,30,United-States
37172,58,Private,220896,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States
25784,44,Private,148316,Assoc-acdm,12,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States
31055,28,State-gov,200068,Bachelors,13,Never-married,Adm-clerical,Not-in-family,Other,Female,0,0,40,United-States
4275,42,Private,198096,Some-college,10,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States
7739,29,Private,157308,11th,7,Married-civ-spouse,Handlers-cleaners,Wife,Asian-Pac-Islander,Female,2829,0,14,Philippines
322,37,Federal-gov,106297,HS-grad,9,Divorced,Handlers-cleaners,Unmarried,White,Male,0,0,40,United-States
37069,22,Private,416165,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States
14329,29,Private,231507,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,35,United-States
19461,46,Private,35969,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,51,United-States
46531,17,Private,245918,11th,7,Never-married,Other-service,Own-child,White,Male,0,0,12,United-States
3947,53,Private,34368,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States
5396,22,Private,222993,HS-grad,9,Never-married,Prof-specialty,Own-child,White,Male,0,0,54,United-States
33065,50,Private,410186,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
33180,40,Private,320451,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,1977,45,Hong
10802,27,Private,108431,Some-college,10,Never-married,Craft-repair,Not-in-family,Black,Male,0,0,40,United-States
29042,45,Private,166107,Masters,14,Never-married,Adm-clerical,Not-in-family,Asian-Pac-Islander,Female,0,0,40,Philippines
6077,59,Local-gov,130532,Some-college,10,Widowed,Other-service,Not-in-family,White,Female,0,0,40,Poland
41144,28,Private,90928,Assoc-voc,11,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States
28168,25,Private,205337,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States
5205,57,Private,124771,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1740,40,United-States
3441,26,Private,280093,Some-college,10,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,40,United-States
45018,25,State-gov,203279,Bachelors,13,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Male,0,0,20,India
5033,41,Local-gov,169995,Some-college,10,Divorced,Protective-serv,Not-in-family,White,Male,0,0,20,United-States
17183,23,Private,173851,Some-college,10,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States
2021,26,State-gov,92795,Prof-school,15,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,80,United-States
44895,62,Private,155913,Assoc-acdm,12,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
24195,17,Private,221129,9th,5,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States
46534,37,State-gov,157641,Some-college,10,Never-married,Protective-serv,Not-in-family,White,Female,0,0,30,United-States
36391,43,Private,51506,12th,8,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States
44862,22,State-gov,124942,Some-college,10,Never-married,Other-service,Own-child,White,Male,0,0,45,United-States
12353,41,Private,116391,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States
23755,50,Local-gov,117496,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,7298,0,30,United-States
1971,38,Private,107302,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,3103,0,40,United-States
29799,61,Private,149981,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,2414,0,5,United-States
45199,32,Private,87310,Masters,14,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,United-States
28559,25,Local-gov,90730,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1977,40,United-States
32656,63,State-gov,194682,Doctorate,16,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1902,50,United-States
2802,45,Private,162187,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,52,United-States
34243,41,Private,283174,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,99999,0,40,United-States
29230,58,Private,202652,HS-grad,9,Widowed,Adm-clerical,Not-in-family,White,Female,0,0,37,United-States
20253,48,Private,127738,9th,5,Divorced,Transport-moving,Not-in-family,White,Male,0,0,40,United-States
31487,39,Private,53926,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States
47306,48,State-gov,355320,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,15,Germany
11478,28,Federal-gov,366533,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States
7110,50,Private,266529,11th,7,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
3042,22,Private,401762,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,55,United-States
18242,59,Private,99248,Some-college,10,Divorced,Other-service,Not-in-family,White,Male,0,0,40,United-States
33631,48,Self-emp-not-inc,49275,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,1485,50,United-States
17213,32,Private,32406,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,50,United-States
30246,43,Private,96249,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,42,United-States
26099,34,State-gov,366198,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,Germany
23847,41,Private,109912,HS-grad,9,Married-civ-spouse,Sales,Wife,White,Female,15024,0,50,England
31920,30,Private,247328,HS-grad,9,Separated,Protective-serv,Not-in-family,White,Male,0,0,40,United-States
38590,34,Local-gov,167999,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,33,United-States
28002,50,Private,31621,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
9639,50,Private,139703,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
29678,33,Private,194336,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,5178,0,50,United-States
12229,35,Private,415167,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States
40206,47,Private,32825,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,United-States
34843,44,Private,69236,Some-college,10,Divorced,Adm-clerical,Not-in-family,Asian-Pac-Islander,Male,0,0,40,Japan
9951,55,Self-emp-not-inc,111625,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,60,United-States
43730,26,Federal-gov,271243,12th,8,Never-married,Adm-clerical,Not-in-family,Black,Male,0,0,40,Haiti
22090,34,Local-gov,283921,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States
42493,57,Local-gov,118481,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1902,40,United-States
44122,42,Private,449925,Bachelors,13,Never-married,Sales,Not-in-family,White,Male,0,0,40,United-States
483,26,Private,552529,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Wife,Black,Female,0,0,40,United-States
42605,52,Self-emp-not-inc,289436,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,United-States
12789,73,Private,199362,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,30,United-States
10437,21,Private,229769,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,Mexico
18746,48,Federal-gov,205707,Masters,14,Married-spouse-absent,Exec-managerial,Not-in-family,White,Female,10520,0,50,United-States
18825,27,Private,360527,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States
37959,50,Private,196963,7th-8th,4,Divorced,Craft-repair,Not-in-family,White,Female,0,0,30,United-States
16194,25,Private,470203,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,30,United-States
14944,64,Private,116084,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,2635,0,40,United-States
44635,37,Private,122889,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,7298,0,40,Taiwan
5701,61,Private,215766,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States
11418,53,Local-gov,202733,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,7688,0,70,United-States
3467,34,State-gov,355700,HS-grad,9,Separated,Adm-clerical,Unmarried,White,Female,0,0,20,United-States
10440,27,Private,168138,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States
16872,52,Local-gov,89705,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States
68,42,Private,424855,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,3908,0,40,United-States
17705,24,Private,234640,HS-grad,9,Married-spouse-absent,Sales,Own-child,White,Female,0,0,36,United-States
45927,27,Private,173611,Assoc-acdm,12,Never-married,Sales,Not-in-family,White,Female,0,0,40,United-States
33316,32,Private,130007,10th,6,Divorced,Sales,Own-child,White,Female,0,0,35,United-States
30129,54,Private,105428,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
22502,60,Private,80927,7th-8th,4,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,50,United-States
9153,23,Private,107564,HS-grad,9,Never-married,Sales,Not-in-family,White,Female,0,0,24,United-States
31705,42,Private,226388,HS-grad,9,Divorced,Other-service,Not-in-family,Black,Male,0,0,52,United-States
7379,56,Private,243076,Some-college,10,Never-married,Craft-repair,Unmarried,White,Male,0,0,40,United-States
31310,55,Self-emp-not-inc,322691,Masters,14,Married-civ-spouse,Sales,Husband,White,Male,3103,0,55,United-States
22628,52,Private,190333,10th,6,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,50,United-States
47147,55,Private,82098,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,0,0,55,United-States
14316,30,Private,35724,Prof-school,15,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,45,United-States
23618,41,Private,149102,HS-grad,9,Married-spouse-absent,Craft-repair,Not-in-family,White,Male,0,0,40,Poland
36175,38,Federal-gov,122240,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,55,United-States
39892,43,Private,220589,HS-grad,9,Divorced,Exec-managerial,Unmarried,White,Female,0,0,40,United-States
31373,51,Private,123780,HS-grad,9,Divorced,Machine-op-inspct,Unmarried,White,Female,0,0,40,United-States
3906,62,Private,99470,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States
45055,25,Private,197130,HS-grad,9,Never-married,Sales,Own-child,White,Female,0,0,30,United-States
39122,23,Private,201490,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,35,United-States
41864,53,Private,213378,HS-grad,9,Separated,Sales,Not-in-family,White,Female,0,0,33,United-States
39695,46,Private,101320,Bachelors,13,Separated,Prof-specialty,Unmarried,White,Female,0,0,42,United-States
40630,44,Local-gov,208528,Assoc-acdm,12,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,30,United-States
16117,18,Private,183274,11th,7,Never-married,Other-service,Own-child,White,Female,594,0,30,United-States
38832,21,Private,112225,Some-college,10,Never-married,Exec-managerial,Own-child,Asian-Pac-Islander,Male,0,0,15,United-States
33338,28,Private,402771,HS-grad,9,Married-spouse-absent,Adm-clerical,Own-child,White,Female,0,0,40,United-States
43754,22,Private,163687,10th,6,Never-married,Sales,Own-child,White,Male,0,0,15,United-States
33087,22,Private,236769,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,20,England
8540,25,Private,210095,11th,7,Married-spouse-absent,Handlers-cleaners,Not-in-family,White,Female,0,0,40,Mexico
9928,22,Self-emp-not-inc,197387,HS-grad,9,Never-married,Farming-fishing,Own-child,White,Male,0,0,40,United-States
2536,33,Self-emp-inc,96245,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,99,United-States
33544,51,Private,128272,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States
3006,29,Private,253003,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,16,United-States
16953,35,Private,257416,Assoc-voc,11,Never-married,Craft-repair,Own-child,Black,Male,0,0,40,United-States
28076,32,Private,244147,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,1876,50,United-States
35624,44,Private,322044,Some-college,10,Divorced,Machine-op-inspct,Own-child,Black,Male,0,0,40,United-States
32110,40,Private,221172,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States
16372,63,Self-emp-inc,38472,Some-college,10,Widowed,Sales,Not-in-family,White,Female,14084,0,60,United-States
18022,39,Private,149943,Masters,14,Never-married,Sales,Not-in-family,Asian-Pac-Islander,Male,0,0,40,China
12355,21,Private,306850,HS-grad,9,Never-married,Transport-moving,Own-child,White,Male,0,0,40,United-States
44970,41,Private,253189,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
31730,36,Private,210458,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,Mexico
4939,45,Private,200471,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,2415,40,United-States
24759,22,Private,103440,HS-grad,9,Never-married,Other-service,Not-in-family,White,Female,0,0,24,United-States
4435,21,Private,449101,HS-grad,9,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States
23911,34,State-gov,154246,Bachelors,13,Divorced,Prof-specialty,Not-in-family,White,Male,4865,0,55,United-States
15122,22,Private,100235,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,40,United-States
15150,19,Private,456736,HS-grad,9,Never-married,Sales,Not-in-family,White,Male,2907,0,30,United-States
30448,38,Self-emp-not-inc,331374,11th,7,Married-civ-spouse,Other-service,Husband,White,Male,0,0,60,United-States
9882,43,Private,170230,Masters,14,Never-married,Tech-support,Not-in-family,White,Female,0,0,40,United-States
28215,36,Self-emp-not-inc,367020,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,35,United-States
44537,30,Private,311696,11th,7,Married-civ-spouse,Other-service,Wife,Black,Female,0,0,30,United-States
35395,28,Private,212563,Some-college,10,Divorced,Machine-op-inspct,Unmarried,Black,Female,0,0,25,United-States
383,18,Self-emp-inc,29582,11th,7,Never-married,Farming-fishing,Own-child,White,Male,0,0,50,United-States
37964,22,Private,221694,Some-college,10,Never-married,Protective-serv,Not-in-family,White,Male,0,0,60,United-States
26779,31,Private,307375,Some-college,10,Never-married,Other-service,Not-in-family,Amer-Indian-Eskimo,Female,0,0,40,United-States
7766,23,Private,408988,Some-college,10,Never-married,Adm-clerical,Unmarried,White,Female,0,0,38,United-States
28591,27,Federal-gov,96219,HS-grad,9,Never-married,Tech-support,Own-child,White,Female,0,0,40,United-States
3628,30,Private,262994,Some-college,10,Divorced,Craft-repair,Not-in-family,Black,Male,0,0,40,United-States
7318,53,Private,113522,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States
19084,40,Local-gov,99185,Assoc-acdm,12,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States
928,20,Private,103277,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,35,United-States
15227,19,Private,73190,Some-college,10,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,20,United-States
39228,18,Private,112626,Some-college,10,Never-married,Priv-house-serv,Own-child,White,Female,0,0,15,United-States
14596,22,Private,227994,Some-college,10,Married-spouse-absent,Adm-clerical,Own-child,Asian-Pac-Islander,Female,0,0,39,United-States
7725,60,Private,177665,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,35,United-States
13171,40,Private,199018,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States
39635,46,Private,138370,7th-8th,4,Married-civ-spouse,Other-service,Husband,Asian-Pac-Islander,Male,0,1651,40,China
30711,57,Private,319122,Bachelors,13,Never-married,Sales,Not-in-family,White,Male,0,0,40,United-States
13366,72,Private,107814,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Male,2329,0,60,United-States
46004,56,Federal-gov,130454,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States
43451,36,Private,114059,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States
3614,42,Private,226452,9th,5,Never-married,Machine-op-inspct,Other-relative,White,Female,0,0,40,Mexico
43837,20,Private,223921,12th,8,Never-married,Machine-op-inspct,Own-child,White,Female,0,0,40,United-States
41987,52,Private,243616,5th-6th,3,Separated,Craft-repair,Unmarried,Black,Female,4101,0,40,United-States
28260,32,Private,132601,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States
34323,29,Local-gov,270379,HS-grad,9,Never-married,Other-service,Unmarried,Black,Female,0,0,40,United-States
14474,23,Private,141272,Bachelors,13,Never-married,Other-service,Own-child,Black,Female,0,0,30,United-States
22309,27,Private,192283,Assoc-voc,11,Never-married,Handlers-cleaners,Own-child,White,Female,0,0,38,United-States
24596,26,Private,260614,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States
5632,34,Private,195860,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
23321,62,Private,202958,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States
31044,21,Private,321666,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,594,0,40,United-States
4133,35,Private,187711,HS-grad,9,Divorced,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States
40809,46,Private,230806,Some-college,10,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States
20607,61,State-gov,103575,Some-college,10,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,Germany
10487,50,Private,274528,HS-grad,9,Divorced,Craft-repair,Other-relative,White,Male,0,0,40,United-States
42348,38,Private,357173,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
30286,42,Private,147251,Some-college,10,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,36,United-States
48320,25,Self-emp-inc,163039,Assoc-acdm,12,Never-married,Sales,Not-in-family,White,Male,0,0,60,United-States
5825,32,Private,198265,1st-4th,2,Never-married,Exec-managerial,Own-child,White,Male,0,0,21,United-States
191,34,Private,581071,HS-grad,9,Separated,Adm-clerical,Not-in-family,White,Male,0,0,48,United-States
47691,25,Private,178478,Bachelors,13,Never-married,Tech-support,Own-child,White,Female,0,0,40,United-States
47473,26,Self-emp-not-inc,68729,HS-grad,9,Never-married,Sales,Other-relative,Asian-Pac-Islander,Male,0,0,50,United-States
38039,28,Private,177036,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,15,United-States
30315,31,Self-emp-not-inc,177675,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States
17412,70,Local-gov,127463,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States
31350,35,Private,261382,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States
5390,63,Private,170815,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,38,United-States
28997,48,Private,126754,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,15024,0,40,United-States
41852,27,Private,288341,HS-grad,9,Never-married,Machine-op-inspct,Own-child,White,Female,0,0,32,United-States
42277,30,Private,171876,Prof-school,15,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,45,United-States
21887,41,Self-emp-inc,299813,9th,5,Married-civ-spouse,Sales,Wife,White,Female,0,0,70,Dominican-Republic
220,21,Private,118186,Some-college,10,Never-married,Sales,Own-child,Black,Female,0,0,20,United-States
45757,31,Private,213750,Some-college,10,Never-married,Sales,Not-in-family,White,Male,0,0,45,United-States
18381,45,Private,289230,Bachelors,13,Divorced,Prof-specialty,Unmarried,White,Female,0,0,48,United-States
4433,21,Private,136975,HS-grad,9,Never-married,Other-service,Own-child,White,Male,0,0,40,United-States
12613,59,Private,124318,HS-grad,9,Divorced,Exec-managerial,Other-relative,White,Female,0,0,45,United-States
39362,25,Private,222254,HS-grad,9,Never-married,Other-service,Not-in-family,Black,Female,0,0,40,United-States
31410,54,Private,35557,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,7298,0,50,United-States
